frontendQuestionId,titleSlug,titleCn
657,robot-return-to-origin,机器人能否返回原点
658,find-k-closest-elements,找到 K 个最接近的元素
659,split-array-into-consecutive-subsequences,分割数组为连续子序列
660,remove-9,移除 9
661,image-smoother,图片平滑器
662,maximum-width-of-binary-tree,二叉树最大宽度
663,equal-tree-partition,均匀树划分
664,strange-printer,奇怪的打印机
665,non-decreasing-array,非递减数列
666,path-sum-iv,路径总和 IV
667,beautiful-arrangement-ii,优美的排列 II
668,kth-smallest-number-in-multiplication-table,乘法表中第k小的数
669,trim-a-binary-search-tree,修剪二叉搜索树
670,maximum-swap,最大交换
671,second-minimum-node-in-a-binary-tree,二叉树中第二小的节点
672,bulb-switcher-ii,灯泡开关 Ⅱ
673,number-of-longest-increasing-subsequence,最长递增子序列的个数
674,longest-continuous-increasing-subsequence,最长连续递增序列
675,cut-off-trees-for-golf-event,为高尔夫比赛砍树
676,implement-magic-dictionary,实现一个魔法字典
677,map-sum-pairs,键值映射
678,valid-parenthesis-string,有效的括号字符串
679,24-game,24 点游戏
680,valid-palindrome-ii,验证回文串 II
681,next-closest-time,最近时刻
682,baseball-game,棒球比赛
683,k-empty-slots,K 个关闭的灯泡
684,redundant-connection,冗余连接
685,redundant-connection-ii,冗余连接 II
686,repeated-string-match,重复叠加字符串匹配
687,longest-univalue-path,最长同值路径
688,knight-probability-in-chessboard,骑士在棋盘上的概率
689,maximum-sum-of-3-non-overlapping-subarrays,三个无重叠子数组的最大和
690,employee-importance,员工的重要性
691,stickers-to-spell-word,贴纸拼词
692,top-k-frequent-words,前K个高频单词
693,binary-number-with-alternating-bits,交替位二进制数
694,number-of-distinct-islands,不同岛屿的数量
695,max-area-of-island,岛屿的最大面积
696,count-binary-substrings,计数二进制子串
697,degree-of-an-array,数组的度
698,partition-to-k-equal-sum-subsets,划分为k个相等的子集
699,falling-squares,掉落的方块
700,search-in-a-binary-search-tree,二叉搜索树中的搜索
701,insert-into-a-binary-search-tree,二叉搜索树中的插入操作
702,search-in-a-sorted-array-of-unknown-size,搜索长度未知的有序数组
703,kth-largest-element-in-a-stream,数据流中的第 K 大元素
704,binary-search,二分查找
705,design-hashset,设计哈希集合
706,design-hashmap,设计哈希映射
707,design-linked-list,设计链表
708,insert-into-a-sorted-circular-linked-list,循环有序列表的插入
709,to-lower-case,转换成小写字母
710,random-pick-with-blacklist,黑名单中的随机数
711,number-of-distinct-islands-ii,不同岛屿的数量 II
712,minimum-ascii-delete-sum-for-two-strings,两个字符串的最小ASCII删除和
713,subarray-product-less-than-k,乘积小于 K 的子数组
714,best-time-to-buy-and-sell-stock-with-transaction-fee,买卖股票的最佳时机含手续费
715,range-module,Range 模块
716,max-stack,最大栈
717,1-bit-and-2-bit-characters,1 比特与 2 比特字符
718,maximum-length-of-repeated-subarray,最长重复子数组
719,find-k-th-smallest-pair-distance,找出第 K 小的数对距离
720,longest-word-in-dictionary,词典中最长的单词
721,accounts-merge,账户合并
722,remove-comments,删除注释
723,candy-crush,粉碎糖果
724,find-pivot-index,寻找数组的中心下标
725,split-linked-list-in-parts,分隔链表
726,number-of-atoms,原子的数量
727,minimum-window-subsequence,最小窗口子序列
728,self-dividing-numbers,自除数
729,my-calendar-i,我的日程安排表 I
730,count-different-palindromic-subsequences,统计不同回文子序列
731,my-calendar-ii,我的日程安排表 II
732,my-calendar-iii,我的日程安排表 III
733,flood-fill,图像渲染
734,sentence-similarity,句子相似性
735,asteroid-collision,小行星碰撞
736,parse-lisp-expression,Lisp 语法解析
737,sentence-similarity-ii,句子相似性 II
738,monotone-increasing-digits,单调递增的数字
739,daily-temperatures,每日温度
740,delete-and-earn,删除并获得点数
741,cherry-pickup,摘樱桃
742,closest-leaf-in-a-binary-tree,二叉树最近的叶节点
743,network-delay-time,网络延迟时间
744,find-smallest-letter-greater-than-target,寻找比目标字母大的最小字母
745,prefix-and-suffix-search,前缀和后缀搜索
746,min-cost-climbing-stairs,使用最小花费爬楼梯
747,largest-number-at-least-twice-of-others,至少是其他数字两倍的最大数
748,shortest-completing-word,最短补全词
749,contain-virus,隔离病毒
750,number-of-corner-rectangles,角矩形的数量
751,ip-to-cidr,IP 到 CIDR
752,open-the-lock,打开转盘锁
753,cracking-the-safe,破解保险箱
754,reach-a-number,到达终点数字
755,pour-water,倒水
756,pyramid-transition-matrix,金字塔转换矩阵
757,set-intersection-size-at-least-two,设置交集大小至少为2
758,bold-words-in-string,字符串中的加粗单词
759,employee-free-time,员工空闲时间
760,find-anagram-mappings,找出变位映射
761,special-binary-string,特殊的二进制序列
762,prime-number-of-set-bits-in-binary-representation,二进制表示中质数个计算置位
763,partition-labels,划分字母区间
764,largest-plus-sign,最大加号标志
765,couples-holding-hands,情侣牵手
766,toeplitz-matrix,托普利茨矩阵
767,reorganize-string,重构字符串
768,max-chunks-to-make-sorted-ii,最多能完成排序的块 II
769,max-chunks-to-make-sorted,最多能完成排序的块
770,basic-calculator-iv,基本计算器 IV
771,jewels-and-stones,宝石与石头
772,basic-calculator-iii,基本计算器 III
773,sliding-puzzle,滑动谜题
774,minimize-max-distance-to-gas-station,最小化去加油站的最大距离
775,global-and-local-inversions,全局倒置与局部倒置
776,split-bst,拆分二叉搜索树
777,swap-adjacent-in-lr-string,在LR字符串中交换相邻字符
778,swim-in-rising-water,水位上升的泳池中游泳
779,k-th-symbol-in-grammar,第K个语法符号
780,reaching-points,到达终点
781,rabbits-in-forest,森林中的兔子
782,transform-to-chessboard,变为棋盘
783,minimum-distance-between-bst-nodes,二叉搜索树节点最小距离
784,letter-case-permutation,字母大小写全排列
785,is-graph-bipartite,判断二分图
786,k-th-smallest-prime-fraction,第 K 个最小的质数分数
787,cheapest-flights-within-k-stops,K 站中转内最便宜的航班
788,rotated-digits,旋转数字
789,escape-the-ghosts,逃脱阻碍者
790,domino-and-tromino-tiling,多米诺和托米诺平铺
791,custom-sort-string,自定义字符串排序
792,number-of-matching-subsequences,匹配子序列的单词数
793,preimage-size-of-factorial-zeroes-function,阶乘函数后 K 个零
794,valid-tic-tac-toe-state,有效的井字游戏
795,number-of-subarrays-with-bounded-maximum,区间子数组个数
796,rotate-string,旋转字符串
797,all-paths-from-source-to-target,所有可能的路径
798,smallest-rotation-with-highest-score,得分最高的最小轮调
799,champagne-tower,香槟塔
800,similar-rgb-color,相似 RGB 颜色
801,minimum-swaps-to-make-sequences-increasing,使序列递增的最小交换次数
802,find-eventual-safe-states,找到最终的安全状态
803,bricks-falling-when-hit,打砖块
804,unique-morse-code-words,唯一摩尔斯密码词
805,split-array-with-same-average,数组的均值分割
806,number-of-lines-to-write-string,写字符串需要的行数
807,max-increase-to-keep-city-skyline,保持城市天际线
808,soup-servings,分汤
809,expressive-words,情感丰富的文字
810,chalkboard-xor-game,黑板异或游戏
811,subdomain-visit-count,子域名访问计数
812,largest-triangle-area,最大三角形面积
813,largest-sum-of-averages,最大平均值和的分组
814,binary-tree-pruning,二叉树剪枝
815,bus-routes,公交路线
816,ambiguous-coordinates,模糊坐标
817,linked-list-components,链表组件
818,race-car,赛车
819,most-common-word,最常见的单词
820,short-encoding-of-words,单词的压缩编码
821,shortest-distance-to-a-character,字符的最短距离
822,card-flipping-game,翻转卡片游戏
823,binary-trees-with-factors,带因子的二叉树
824,goat-latin,山羊拉丁文
825,friends-of-appropriate-ages,适龄的朋友
826,most-profit-assigning-work,安排工作以达到最大收益
827,making-a-large-island,最大人工岛
828,count-unique-characters-of-all-substrings-of-a-given-string,统计子串中的唯一字符
829,consecutive-numbers-sum,连续整数求和
830,positions-of-large-groups,较大分组的位置
831,masking-personal-information,隐藏个人信息
832,flipping-an-image,翻转图像
833,find-and-replace-in-string,字符串中的查找与替换
834,sum-of-distances-in-tree,树中距离之和
835,image-overlap,图像重叠
836,rectangle-overlap,矩形重叠
837,new-21-game,新 21 点
838,push-dominoes,推多米诺
839,similar-string-groups,相似字符串组
840,magic-squares-in-grid,矩阵中的幻方
841,keys-and-rooms,钥匙和房间
842,split-array-into-fibonacci-sequence,将数组拆分成斐波那契序列
843,guess-the-word,猜猜这个单词
844,backspace-string-compare,比较含退格的字符串
845,longest-mountain-in-array,数组中的最长山脉
846,hand-of-straights,一手顺子
847,shortest-path-visiting-all-nodes,访问所有节点的最短路径
848,shifting-letters,字母移位
849,maximize-distance-to-closest-person,到最近的人的最大距离
850,rectangle-area-ii,矩形面积 II
851,loud-and-rich,喧闹和富有
852,peak-index-in-a-mountain-array,山脉数组的峰顶索引
853,car-fleet,车队
854,k-similar-strings,相似度为 K 的字符串
855,exam-room,考场就座
856,score-of-parentheses,括号的分数
857,minimum-cost-to-hire-k-workers,雇佣 K 名工人的最低成本
858,mirror-reflection,镜面反射
859,buddy-strings,亲密字符串
860,lemonade-change,柠檬水找零
861,score-after-flipping-matrix,翻转矩阵后的得分
862,shortest-subarray-with-sum-at-least-k,和至少为 K 的最短子数组
863,all-nodes-distance-k-in-binary-tree,二叉树中所有距离为 K 的结点
864,shortest-path-to-get-all-keys,获取所有钥匙的最短路径
865,smallest-subtree-with-all-the-deepest-nodes,具有所有最深节点的最小子树
866,prime-palindrome,回文质数
867,transpose-matrix,转置矩阵
868,binary-gap,二进制间距
869,reordered-power-of-2,重新排序得到 2 的幂
870,advantage-shuffle,优势洗牌
871,minimum-number-of-refueling-stops,最低加油次数
872,leaf-similar-trees,叶子相似的树
873,length-of-longest-fibonacci-subsequence,最长的斐波那契子序列的长度
874,walking-robot-simulation,模拟行走机器人
875,koko-eating-bananas,爱吃香蕉的珂珂
876,middle-of-the-linked-list,链表的中间结点
877,stone-game,石子游戏
878,nth-magical-number,第 N 个神奇数字
879,profitable-schemes,盈利计划
880,decoded-string-at-index,索引处的解码字符串
881,boats-to-save-people,救生艇
882,reachable-nodes-in-subdivided-graph,细分图中的可到达节点
883,projection-area-of-3d-shapes,三维形体投影面积
884,uncommon-words-from-two-sentences,两句话中的不常见单词
885,spiral-matrix-iii,螺旋矩阵 III
886,possible-bipartition,可能的二分法
887,super-egg-drop,鸡蛋掉落
888,fair-candy-swap,公平的糖果交换
889,construct-binary-tree-from-preorder-and-postorder-traversal,根据前序和后序遍历构造二叉树
890,find-and-replace-pattern,查找和替换模式
891,sum-of-subsequence-widths,子序列宽度之和
892,surface-area-of-3d-shapes,三维形体的表面积
893,groups-of-special-equivalent-strings,特殊等价字符串组
894,all-possible-full-binary-trees,所有可能的真二叉树
895,maximum-frequency-stack,最大频率栈
896,monotonic-array,单调数列
897,increasing-order-search-tree,递增顺序搜索树
898,bitwise-ors-of-subarrays,子数组按位或操作
899,orderly-queue,有序队列
900,rle-iterator,RLE 迭代器
901,online-stock-span,股票价格跨度
902,numbers-at-most-n-given-digit-set,最大为 N 的数字组合
903,valid-permutations-for-di-sequence,DI 序列的有效排列
904,fruit-into-baskets,水果成篮
905,sort-array-by-parity,按奇偶排序数组
906,super-palindromes,超级回文数
907,sum-of-subarray-minimums,子数组的最小值之和
908,smallest-range-i,最小差值 I
909,snakes-and-ladders,蛇梯棋
910,smallest-range-ii,最小差值 II
911,online-election,在线选举
912,sort-an-array,排序数组
913,cat-and-mouse,猫和老鼠
914,x-of-a-kind-in-a-deck-of-cards,卡牌分组
915,partition-array-into-disjoint-intervals,分割数组
916,word-subsets,单词子集
917,reverse-only-letters,仅仅反转字母
918,maximum-sum-circular-subarray,环形子数组的最大和
919,complete-binary-tree-inserter,完全二叉树插入器
920,number-of-music-playlists,播放列表的数量
921,minimum-add-to-make-parentheses-valid,使括号有效的最少添加
922,sort-array-by-parity-ii,按奇偶排序数组 II
923,3sum-with-multiplicity,三数之和的多种可能
924,minimize-malware-spread,尽量减少恶意软件的传播
925,long-pressed-name,长按键入
926,flip-string-to-monotone-increasing,将字符串翻转到单调递增
927,three-equal-parts,三等分
928,minimize-malware-spread-ii,尽量减少恶意软件的传播 II
929,unique-email-addresses,独特的电子邮件地址
930,binary-subarrays-with-sum,和相同的二元子数组
931,minimum-falling-path-sum,下降路径最小和
